Crash_ID,State,Year,Gender,Age_Group,Fatalities
19952034,Vic,1995,Male,17 to 25,1
19951386,NSW,1995,Male,17 to 25,1
19955109,WA,1995,Male,17 to 25,1
19954067,SA,1995,Male,17 to 25,1
19951205,NSW,1995,Male,17 to 25,1
19953200,Qld,1995,Male,17 to 25,1
19952174,Vic,1995,Male,17 to 25,2
19955097,WA,1995,Male,17 to 25,1
19953402,Qld,1995,Female,17 to 25,1
19955162,WA,1995,Female,26 to 39,1
19951503,NSW,1995,Female,26 to 39,1
19951509,NSW,1995,Male,26 to 39,1
19951108,NSW,1995,Male,26 to 39,1
19951015,NSW,1995,Male,26 to 39,1
19953149,Qld,1995,Male,26 to 39,1
19952294,Vic,1995,Male,26 to 39,1
19951439,NSW,1995,Male,26 to 39,1
19952064,Vic,1995,Male,26 to 39,1
19953067,Qld,1995,Female,40 to 64,1
19954023,SA,1995,Male,40 to 64,1
19952211,Vic,1995,Male,40 to 64,1
19954111,SA,1995,Female,40 to 64,1
19954140,SA,1995,Male,40 to 64,1
19953171,Qld,1995,Male,40 to 64,1
19953323,Qld,1995,Male,40 to 64,1
19951007,NSW,1995,Male,40 to 64,1
19952162,Vic,1995,Male,40 to 64,1
19953024,Qld,1995,Female,40 to 64,1
19955101,WA,1995,Female,40 to 64,1
19954072,SA,1995,Female,40 to 64,1
19956031,Tas,1995,Male,40 to 64,1
19952129,Vic,1995,Female,40 to 64,1
19951453,NSW,1995,Male,40 to 64,1
19953178,Qld,1995,Male,40 to 64,1
19951332,NSW,1995,Female,65 to 74,1
19955186,WA,1995,Male,65 to 74,1
19951416,NSW,1995,Male,65 to 74,1
19954017,SA,1995,Male,65 to 74,1
19951302,NSW,1995,Female,65 to 74,1
19951468,NSW,1995,Female,17 to 25,2
19954131,SA,1995,Male,65 to 74,1
19951192,NSW,1995,Female,17 to 25,1
19951355,NSW,1995,Male,17 to 25,1
19954129,SA,1995,Male,75 or older,1
19953330,Qld,1995,Male,17 to 25,1
19955058,WA,1995,Male,26 to 39,1
19952238,Vic,1995,Male,40 to 64,1
19953274,Qld,1995,Male,0 to 16,2
19956049,Tas,1995,Male,40 to 64,1
19957013,NT,1995,Male,40 to 64,1
19951306,NSW,1995,Male,65 to 74,1
19951486,NSW,1995,Male,75 or older,1
19951501,NSW,1995,Male,75 or older,1
19951414,NSW,1995,Male,75 or older,1
19952349,Vic,1995,Female,75 or older,1
19954090,SA,1995,Female,26 to 39,1
19955148,WA,1995,Male,40 to 64,1
19951161,NSW,1995,Male,40 to 64,1
19952009,Vic,1995,Male,40 to 64,1
19952325,Vic,1995,Female,26 to 39,1
19951117,NSW,1995,Male,75 or older,1
19955001,WA,1995,Female,75 or older,1
19952352,Vic,1995,Male,40 to 64,1
19953015,Qld,1995,Female,40 to 64,1
19953401,Qld,1995,Female,40 to 64,1
19954035,SA,1995,Male,65 to 74,1
19953279,Qld,1995,Female,40 to 64,2
19953361,Qld,1995,Male,17 to 25,2
19953361,Qld,1995,Female,17 to 25,2
19953274,Qld,1995,Female,17 to 25,2
19955161,WA,1995,Male,26 to 39,1
19952181,Vic,1995,Male,26 to 39,1
19951218,NSW,1995,Male,26 to 39,1
19951410,NSW,1995,Female,75 or older,1
19953340,Qld,1995,Female,0 to 16,2
19951078,NSW,1995,Male,75 or older,1
19952059,Vic,1995,Female,0 to 16,1
19955021,WA,1995,Female,40 to 64,1
19954085,SA,1995,Male,0 to 16,1
19952274,Vic,1995,Male,0 to 16,4
19951252,NSW,1995,Male,17 to 25,1
19953269,Qld,1995,Male,17 to 25,1
19953192,Qld,1995,Male,17 to 25,1
19954118,SA,1995,Male,17 to 25,1
19951115,NSW,1995,Male,17 to 25,1
19951145,NSW,1995,Male,17 to 25,1
19952158,Vic,1995,Male,17 to 25,1
19951168,NSW,1995,Male,17 to 25,3
19951168,NSW,1995,Male,17 to 25,3
19952117,Vic,1995,Male,17 to 25,1
19954153,SA,1995,Male,17 to 25,1
19951286,NSW,1995,Male,17 to 25,2
19951286,NSW,1995,Male,17 to 25,2
19951277,NSW,1995,Male,17 to 25,1
19951480,NSW,1995,Male,26 to 39,1
19955118,WA,1995,Male,26 to 39,1
19954155,SA,1995,Male,26 to 39,1
19953272,Qld,1995,Female,26 to 39,1
19954144,SA,1995,Female,26 to 39,1
19955082,WA,1995,Male,26 to 39,1
19951244,NSW,1995,Male,26 to 39,2
19951244,NSW,1995,Male,26 to 39,2
19951137,NSW,1995,Female,75 or older,1
19954020,SA,1995,Male,26 to 39,1
19951168,NSW,1995,Male,26 to 39,3
19955090,WA,1995,Male,26 to 39,1
19953157,Qld,1995,Female,26 to 39,1
19951400,NSW,1995,Male,26 to 39,1
19953146,Qld,1995,Male,0 to 16,2
19953085,Qld,1995,Male,26 to 39,1
19951520,NSW,1995,Male,40 to 64,1
19951363,NSW,1995,Male,40 to 64,3
19951363,NSW,1995,Male,40 to 64,3
19951363,NSW,1995,Male,40 to 64,3
19951296,NSW,1995,Male,40 to 64,1
19952274,Vic,1995,Female,17 to 25,4
19952274,Vic,1995,Male,17 to 25,4
19954047,SA,1995,Male,17 to 25,1
19951373,NSW,1995,Male,17 to 25,1
19951032,NSW,1995,Male,17 to 25,1
19953028,Qld,1995,Male,17 to 25,1
19951388,NSW,1995,Male,17 to 25,1
19955145,WA,1995,Male,26 to 39,1
19952053,Vic,1995,Male,26 to 39,1
19952344,Vic,1995,Male,26 to 39,1
19951342,NSW,1995,Male,26 to 39,1
19953327,Qld,1995,Male,26 to 39,1
19953020,Qld,1995,Male,26 to 39,1
19954046,SA,1995,Male,26 to 39,1
19955154,WA,1995,Male,26 to 39,1
19955096,WA,1995,Male,40 to 64,1
19951448,NSW,1995,Male,40 to 64,1
19951215,NSW,1995,Male,40 to 64,1
19952363,Vic,1995,Male,40 to 64,1
19952234,Vic,1995,Male,40 to 64,1
19955073,WA,1995,Male,40 to 64,1
19954137,SA,1995,Female,40 to 64,1
19952367,Vic,1995,Male,40 to 64,1
19952323,Vic,1995,Female,75 or older,1
19954031,SA,1995,Female,75 or older,1
19953299,Qld,1995,Male,0 to 16,1
19951226,NSW,1995,Male,26 to 39,1
19954163,SA,1995,Female,0 to 16,1
19952348,Vic,1995,Female,17 to 25,1
19953087,Qld,1995,Male,17 to 25,1
19955068,WA,1995,Female,17 to 25,2
19955068,WA,1995,Female,17 to 25,2
19953044,Qld,1995,Male,17 to 25,1
19953026,Qld,1995,Male,17 to 25,1
19953231,Qld,1995,Male,17 to 25,1
19953031,Qld,1995,Female,17 to 25,1
19951489,NSW,1995,Female,17 to 25,1
19951441,NSW,1995,Female,17 to 25,1
19953113,Qld,1995,Male,26 to 39,1
19955089,WA,1995,Female,26 to 39,1
19953367,Qld,1995,Male,26 to 39,1
19955012,WA,1995,Male,40 to 64,1
19953146,Qld,1995,Male,17 to 25,2
19951349,NSW,1995,Male,65 to 74,1
19953213,Qld,1995,Female,0 to 16,1
19952341,Vic,1995,Male,75 or older,1
19954051,SA,1995,Male,75 or older,1
19954039,SA,1995,Male,75 or older,1
19952299,Vic,1995,Male,26 to 39,1
19951340,NSW,1995,Male,17 to 25,1
19954064,SA,1995,Female,65 to 74,1
19955126,WA,1995,Female,0 to 16,1
19952235,Vic,1995,Male,0 to 16,1
19951178,NSW,1995,Male,17 to 25,1
19951531,NSW,1995,Male,17 to 25,1
19952347,Vic,1995,Male,17 to 25,1
19951258,NSW,1995,Male,26 to 39,1
19951201,NSW,1995,Male,17 to 25,1
19953239,Qld,1995,Male,17 to 25,2
19953239,Qld,1995,Male,17 to 25,2
19953388,Qld,1995,Female,17 to 25,2
19952197,Vic,1995,Male,26 to 39,1
19952256,Vic,1995,Male,26 to 39,1
19953236,Qld,1995,Male,26 to 39,2
19953236,Qld,1995,Male,26 to 39,2
19952121,Vic,1995,Male,26 to 39,1
19955168,WA,1995,Male,26 to 39,1
19954156,SA,1995,Female,26 to 39,1
19954038,SA,1995,Female,26 to 39,1
19952239,Vic,1995,Male,26 to 39,1
19951442,NSW,1995,Female,26 to 39,1
19951090,NSW,1995,Male,26 to 39,1
19952292,Vic,1995,Female,26 to 39,1
19953123,Qld,1995,Male,26 to 39,1
19951016,NSW,1995,Male,26 to 39,1
19951144,NSW,1995,Male,26 to 39,1
19953257,Qld,1995,Female,40 to 64,1
19951037,NSW,1995,Male,40 to 64,1
19955005,WA,1995,Male,40 to 64,1
19951091,NSW,1995,Male,40 to 64,1
19954097,SA,1995,Male,40 to 64,1
19952295,Vic,1995,Female,40 to 64,2
19952295,Vic,1995,Male,40 to 64,2
19951264,NSW,1995,Male,40 to 64,1
19953040,Qld,1995,Female,40 to 64,1
19951415,NSW,1995,Female,40 to 64,2
19955127,WA,1995,Male,40 to 64,1
19955041,WA,1995,Male,40 to 64,1
19954034,SA,1995,Female,40 to 64,2
19954034,SA,1995,Female,40 to 64,2
19953388,Qld,1995,Female,40 to 64,2
19954033,SA,1995,Female,40 to 64,1
19951481,NSW,1995,Female,40 to 64,1
19951029,NSW,1995,Male,65 to 74,1
19951417,NSW,1995,Female,65 to 74,1
19951075,NSW,1995,Male,40 to 64,1
19954029,SA,1995,Male,65 to 74,1
19953304,Qld,1995,Male,65 to 74,1
19951415,NSW,1995,Male,65 to 74,2
19952102,Vic,1995,Male,65 to 74,1
19953083,Qld,1995,Male,65 to 74,1
19953320,Qld,1995,Male,17 to 25,1
19952017,Vic,1995,Male,26 to 39,1
19952275,Vic,1995,Male,40 to 64,1
19953240,Qld,1995,Male,17 to 25,1
19952101,Vic,1995,Male,0 to 16,1
19954136,SA,1995,Female,26 to 39,1
19953076,Qld,1995,Male,17 to 25,1
19955067,WA,1995,Male,40 to 64,1
19952164,Vic,1995,Male,40 to 64,1
19951311,NSW,1995,Female,65 to 74,1
19954026,SA,1995,Male,0 to 16,1
19951536,NSW,1995,Male,75 or older,1
19951551,NSW,1995,Female,75 or older,1
19951560,NSW,1995,Male,0 to 16,1
19957051,NT,1995,Male,0 to 16,1
19951257,NSW,1995,Male,17 to 25,1
19951202,NSW,1995,Male,26 to 39,1
19952122,Vic,1995,Female,65 to 74,1
19953150,Qld,1995,Female,75 or older,1
19953205,Qld,1995,Male,0 to 16,1
19951050,NSW,1995,Male,0 to 16,1
19951230,NSW,1995,Female,0 to 16,1
19953081,Qld,1995,Female,40 to 64,1
19954030,SA,1995,Male,65 to 74,1
19953019,Qld,1995,Female,65 to 74,1
19953293,Qld,1995,Male,17 to 25,1
19954130,SA,1995,Male,26 to 39,1
19953096,Qld,1995,Male,26 to 39,1
19951114,NSW,1995,Male,65 to 74,1
19955105,WA,1995,Female,40 to 64,1
19954093,SA,1995,Male,17 to 25,1
19957029,NT,1995,Female,26 to 39,1
19951251,NSW,1995,Female,26 to 39,1
19955062,WA,1995,Male,26 to 39,1
19951176,NSW,1995,Male,65 to 74,1
19952357,Vic,1995,Female,26 to 39,1
19951181,NSW,1995,Male,17 to 25,1
19952274,Vic,1995,Male,26 to 39,4
19953317,Qld,1995,Male,26 to 39,1
19955119,WA,1995,Male,75 or older,1
19953384,Qld,1995,Female,75 or older,1
19955142,WA,1995,Female,17 to 25,1
19957046,NT,1995,Male,65 to 74,1
19952104,Vic,1995,Male,65 to 74,1
19956029,Tas,1995,Male,0 to 16,2
19953159,Qld,1995,Male,17 to 25,2
19953391,Qld,1995,Female,17 to 25,2
19951138,NSW,1995,Male,17 to 25,1
19955164,WA,1995,Male,17 to 25,1
19951382,NSW,1995,Male,17 to 25,1
19955014,WA,1995,Male,17 to 25,1
19956029,Tas,1995,Male,17 to 25,2
19955102,WA,1995,Male,17 to 25,1
19951188,NSW,1995,Male,17 to 25,1
19952041,Vic,1995,Male,17 to 25,1
19953282,Qld,1995,Male,17 to 25,1
19953249,Qld,1995,Female,17 to 25,1
19951449,NSW,1995,Male,17 to 25,1
19955129,WA,1995,Male,17 to 25,1
19956009,Tas,1995,Male,75 or older,1
19954157,SA,1995,Male,17 to 25,1
19951102,NSW,1995,Female,17 to 25,1
19954150,SA,1995,Male,17 to 25,1
19954042,SA,1995,Male,17 to 25,1
19951124,NSW,1995,Male,17 to 25,1
19953159,Qld,1995,Male,26 to 39,2
19953391,Qld,1995,Male,26 to 39,2
19953247,Qld,1995,Male,26 to 39,1
19955176,WA,1995,Male,26 to 39,1
19953365,Qld,1995,Male,26 to 39,1
19952023,Vic,1995,Male,26 to 39,2
19952369,Vic,1995,Male,26 to 39,1
19952301,Vic,1995,Female,26 to 39,1
19951266,NSW,1995,Male,26 to 39,1
19955049,WA,1995,Female,26 to 39,1
19951103,NSW,1995,Male,40 to 64,1
19951359,NSW,1995,Female,40 to 64,1
19952023,Vic,1995,Male,40 to 64,2
19951412,NSW,1995,Male,40 to 64,1
19951189,NSW,1995,Male,40 to 64,1
19954113,SA,1995,Female,40 to 64,2
19954113,SA,1995,Male,40 to 64,2
19952346,Vic,1995,Male,40 to 64,1
19951499,NSW,1995,Male,40 to 64,1
19952044,Vic,1995,Female,0 to 16,2
19951533,NSW,1995,Male,17 to 25,1
19953071,Qld,1995,Male,17 to 25,1
19953244,Qld,1995,Female,0 to 16,1
19952281,Vic,1995,Female,0 to 16,1
19951315,NSW,1995,Male,17 to 25,1
19952044,Vic,1995,Female,17 to 25,2
19953134,Qld,1995,Male,17 to 25,2
19953134,Qld,1995,Male,17 to 25,2
19953403,Qld,1995,Male,17 to 25,1
19951174,NSW,1995,Male,17 to 25,1
19955193,WA,1995,Male,26 to 39,1
19951113,NSW,1995,Female,26 to 39,1
19954048,SA,1995,Male,26 to 39,1
19952085,Vic,1995,Male,17 to 25,1
19952088,Vic,1995,Female,40 to 64,1
19954002,SA,1995,Male,40 to 64,1
19951254,NSW,1995,Male,40 to 64,1
19952128,Vic,1995,Male,75 or older,1
19952277,Vic,1995,Male,40 to 64,1
19951493,NSW,1995,Female,0 to 16,1
19953273,Qld,1995,Male,17 to 25,1
19955075,WA,1995,Female,26 to 39,1
19951239,NSW,1995,Female,0 to 16,1
19955065,WA,1995,Female,0 to 16,1
19955078,WA,1995,Female,0 to 16,2
19951401,NSW,1995,Male,17 to 25,1
19951004,NSW,1995,Male,17 to 25,1
19952272,Vic,1995,Male,17 to 25,1
19952189,Vic,1995,Male,17 to 25,1
19951343,NSW,1995,Male,17 to 25,1
19951140,NSW,1995,Male,17 to 25,1
19952226,Vic,1995,Male,17 to 25,1
19953349,Qld,1995,Female,17 to 25,3
19952096,Vic,1995,Male,17 to 25,1
19951106,NSW,1995,Female,17 to 25,1
19952222,Vic,1995,Male,17 to 25,1
19952364,Vic,1995,Male,26 to 39,1
19953241,Qld,1995,Male,26 to 39,1
19952136,Vic,1995,Female,26 to 39,1
19951156,NSW,1995,Male,26 to 39,1
19951464,NSW,1995,Female,40 to 64,1
19955103,WA,1995,Male,40 to 64,1
19951107,NSW,1995,Female,40 to 64,1
19953349,Qld,1995,Female,40 to 64,3
19955078,WA,1995,Male,40 to 64,2
19953301,Qld,1995,Male,40 to 64,1
19951199,NSW,1995,Female,40 to 64,1
19951125,NSW,1995,Female,65 to 74,1
19953349,Qld,1995,Female,65 to 74,3
19953305,Qld,1995,Male,65 to 74,1
19953353,Qld,1995,Male,40 to 64,1
19955083,WA,1995,Male,26 to 39,1
19951169,NSW,1995,Male,40 to 64,1
19956036,Tas,1995,Female,75 or older,1
19954080,SA,1995,Female,75 or older,1
19955070,WA,1995,Male,75 or older,1
19953035,Qld,1995,Male,0 to 16,1
19952199,Vic,1995,Male,26 to 39,1
19953255,Qld,1995,Male,65 to 74,2
19951207,NSW,1995,Female,75 or older,2
19951207,NSW,1995,Female,65 to 74,2
19956037,Tas,1995,Female,75 or older,1
19953336,Qld,1995,Female,0 to 16,1
19952105,Vic,1995,Male,17 to 25,1
19952183,Vic,1995,Male,17 to 25,1
19951327,NSW,1995,Female,17 to 25,1
19952035,Vic,1995,Male,17 to 25,1
19954115,SA,1995,Male,26 to 39,1
19955030,WA,1995,Male,17 to 25,1
19951063,NSW,1995,Male,17 to 25,1
19955165,WA,1995,Male,17 to 25,1
19954052,SA,1995,Male,17 to 25,1
19952134,Vic,1995,Male,26 to 39,1
19952236,Vic,1995,Male,26 to 39,1
19953003,Qld,1995,Male,26 to 39,1
19955107,WA,1995,Male,26 to 39,1
19953122,Qld,1995,Female,26 to 39,1
19954016,SA,1995,Female,26 to 39,1
19953103,Qld,1995,Male,26 to 39,1
19952255,Vic,1995,Female,40 to 64,1
19952141,Vic,1995,Female,26 to 39,1
19952215,Vic,1995,Male,26 to 39,1
19953127,Qld,1995,Female,40 to 64,1
19952329,Vic,1995,Male,40 to 64,1
19951455,NSW,1995,Male,40 to 64,1
19953189,Qld,1995,Male,40 to 64,1
19952143,Vic,1995,Female,40 to 64,1
19953098,Qld,1995,Male,40 to 64,1
19954121,SA,1995,Male,40 to 64,1
19953255,Qld,1995,Female,65 to 74,2
19951561,NSW,1995,Male,65 to 74,1
19956024,Tas,1995,Female,65 to 74,1
19953260,Qld,1995,Male,65 to 74,1
19955104,WA,1995,Male,17 to 25,1
19951278,NSW,1995,Male,17 to 25,1
19954125,SA,1995,Male,26 to 39,1
19955160,WA,1995,Male,17 to 25,1
19953116,Qld,1995,Male,26 to 39,1
19953229,Qld,1995,Male,26 to 39,1
19954088,SA,1995,Female,65 to 74,1
19955029,WA,1995,Female,65 to 74,1
19953176,Qld,1995,Male,75 or older,1
19953045,Qld,1995,Male,17 to 25,1
19953051,Qld,1995,Male,0 to 16,1
19951404,NSW,1995,Male,0 to 16,1
19953117,Qld,1995,Male,17 to 25,1
19952111,Vic,1995,Male,26 to 39,1
19951087,NSW,1995,Female,40 to 64,1
19951426,NSW,1995,Female,40 to 64,1
19957001,NT,1995,Male,40 to 64,1
19953036,Qld,1995,Female,40 to 64,1
19953060,Qld,1995,Female,65 to 74,1
19951171,NSW,1995,Male,65 to 74,1
19953296,Qld,1995,Female,75 or older,1
19952229,Vic,1995,Male,75 or older,1
19954135,SA,1995,Male,17 to 25,1
19953262,Qld,1995,Male,0 to 16,1
19953104,Qld,1995,Female,40 to 64,1
19952057,Vic,1995,Male,26 to 39,1
19955063,WA,1995,Male,65 to 74,1
19955072,WA,1995,Female,0 to 16,1
19954086,SA,1995,Male,0 to 16,3
19951494,NSW,1995,Female,0 to 16,4
19953281,Qld,1995,Male,0 to 16,3
19957021,NT,1995,Male,17 to 25,1
19954018,SA,1995,Male,17 to 25,1
19955031,WA,1995,Female,17 to 25,1
19953112,Qld,1995,Male,17 to 25,1
19956020,Tas,1995,Male,17 to 25,3
19956020,Tas,1995,Male,17 to 25,3
19954100,SA,1995,Male,17 to 25,1
19952263,Vic,1995,Male,17 to 25,1
19952320,Vic,1995,Female,17 to 25,1
19953235,Qld,1995,Female,17 to 25,1
19952337,Vic,1995,Male,17 to 25,2
19951406,NSW,1995,Male,17 to 25,2
19951406,NSW,1995,Male,17 to 25,2
19951012,NSW,1995,Male,17 to 25,1
19953281,Qld,1995,Male,17 to 25,3
19953281,Qld,1995,Male,17 to 25,3
19951005,NSW,1995,Male,17 to 25,1
19954158,SA,1995,Female,17 to 25,1
19954147,SA,1995,Male,26 to 39,1
19956020,Tas,1995,Male,0 to 16,3
19957032,NT,1995,Male,26 to 39,1
19953143,Qld,1995,Female,17 to 25,1
19954106,SA,1995,Male,26 to 39,1
19952045,Vic,1995,Female,26 to 39,1
19955174,WA,1995,Male,26 to 39,1
19951116,NSW,1995,Male,26 to 39,1
19953152,Qld,1995,Male,26 to 39,1
19951051,NSW,1995,Male,26 to 39,1
19952067,Vic,1995,Male,40 to 64,1
19957036,NT,1995,Male,17 to 25,1
19951045,NSW,1995,Male,17 to 25,1
19951333,NSW,1995,Male,17 to 25,1
19953259,Qld,1995,Female,17 to 25,3
19953259,Qld,1995,Female,17 to 25,3
19952020,Vic,1995,Male,17 to 25,2
19952020,Vic,1995,Female,17 to 25,2
19951172,NSW,1995,Male,17 to 25,1
19956016,Tas,1995,Female,17 to 25,1
19951179,NSW,1995,Male,26 to 39,1
19953136,Qld,1995,Female,26 to 39,1
19952004,Vic,1995,Male,26 to 39,1
19951494,NSW,1995,Female,17 to 25,4
19955117,WA,1995,Female,40 to 64,1
19951149,NSW,1995,Male,40 to 64,2
19951149,NSW,1995,Male,40 to 64,2
19953224,Qld,1995,Male,40 to 64,1
19953259,Qld,1995,Male,26 to 39,3
19951379,NSW,1995,Male,75 or older,1
19951267,NSW,1995,Male,0 to 16,1
19953405,Qld,1995,Female,75 or older,1
19955179,WA,1995,Male,0 to 16,1
19951500,NSW,1995,Male,17 to 25,1
19952337,Vic,1995,Male,17 to 25,2
19954114,SA,1995,Female,17 to 25,1
19953246,Qld,1995,Male,17 to 25,2
19953246,Qld,1995,Female,17 to 25,2
19956012,Tas,1995,Male,17 to 25,1
19951377,NSW,1995,Male,26 to 39,1
19953245,Qld,1995,Female,26 to 39,1
19954162,SA,1995,Male,26 to 39,1
19952050,Vic,1995,Female,26 to 39,1
19951396,NSW,1995,Male,26 to 39,2
19951396,NSW,1995,Male,26 to 39,2
19954104,SA,1995,Female,26 to 39,1
19952179,Vic,1995,Male,26 to 39,1
19955141,WA,1995,Male,40 to 64,1
19951394,NSW,1995,Male,40 to 64,1
19952308,Vic,1995,Male,26 to 39,1
19953226,Qld,1995,Male,75 or older,1
19951429,NSW,1995,Female,75 or older,1
19955056,WA,1995,Male,0 to 16,1
19953105,Qld,1995,Female,0 to 16,1
19951157,NSW,1995,Male,17 to 25,1
19951488,NSW,1995,Female,17 to 25,1
19953022,Qld,1995,Male,17 to 25,1
19955153,WA,1995,Male,17 to 25,1
19952155,Vic,1995,Male,17 to 25,1
19953111,Qld,1995,Female,17 to 25,1
19951136,NSW,1995,Male,17 to 25,1
19951325,NSW,1995,Male,17 to 25,1
19951356,NSW,1995,Male,17 to 25,1
19951077,NSW,1995,Female,17 to 25,1
19952081,Vic,1995,Female,26 to 39,1
19953008,Qld,1995,Male,26 to 39,1
19955076,WA,1995,Male,40 to 64,1
19952359,Vic,1995,Female,26 to 39,1
19951177,NSW,1995,Female,26 to 39,1
19953179,Qld,1995,Male,26 to 39,1
19953322,Qld,1995,Male,26 to 39,1
19955042,WA,1995,Female,26 to 39,2
19951160,NSW,1995,Male,26 to 39,1
19952030,Vic,1995,Male,26 to 39,1
19954025,SA,1995,Female,40 to 64,3
19954025,SA,1995,Male,40 to 64,3
19956052,Tas,1995,Female,40 to 64,1
19953250,Qld,1995,Male,40 to 64,1
19953049,Qld,1995,Male,40 to 64,1
19951295,NSW,1995,Female,40 to 64,1
19951346,NSW,1995,Male,40 to 64,1
19951194,NSW,1995,Female,40 to 64,1
19952327,Vic,1995,Male,40 to 64,1
19954091,SA,1995,Male,40 to 64,1
19952118,Vic,1995,Male,40 to 64,1
19953062,Qld,1995,Male,40 to 64,1
19954007,SA,1995,Female,40 to 64,1
19951556,NSW,1995,Male,40 to 64,1
19955042,WA,1995,Male,40 to 64,2
19954025,SA,1995,Male,65 to 74,3
19952289,Vic,1995,Male,65 to 74,1
19955047,WA,1995,Female,65 to 74,1
19952279,Vic,1995,Male,65 to 74,1
19951122,NSW,1995,Male,65 to 74,2
19951122,NSW,1995,Female,65 to 74,2
19952113,Vic,1995,Female,75 or older,1
19951151,NSW,1995,Female,0 to 16,1
19952138,Vic,1995,Male,75 or older,1
19951389,NSW,1995,Female,75 or older,1
19953190,Qld,1995,Male,26 to 39,1
19951473,NSW,1995,Male,65 to 74,1
19951038,NSW,1995,Male,17 to 25,1
19952286,Vic,1995,Male,26 to 39,1
19953053,Qld,1995,Male,26 to 39,1
19951256,NSW,1995,Male,26 to 39,1
19952285,Vic,1995,Male,26 to 39,1
19951487,NSW,1995,Female,40 to 64,1
19952072,Vic,1995,Male,75 or older,1
19952077,Vic,1995,Male,40 to 64,1
19951494,NSW,1995,Male,65 to 74,4
19951052,NSW,1995,Female,65 to 74,1
19951423,NSW,1995,Male,65 to 74,1
19952288,Vic,1995,Male,75 or older,1
19952153,Vic,1995,Female,75 or older,1
19952075,Vic,1995,Male,75 or older,1
19952173,Vic,1995,Male,65 to 74,1
19955039,WA,1995,Female,75 or older,1
19953315,Qld,1995,Male,0 to 16,1
19951546,NSW,1995,Female,0 to 16,1
19951358,NSW,1995,Male,26 to 39,1
19953002,Qld,1995,Male,26 to 39,1
19951485,NSW,1995,Male,40 to 64,1
19952196,Vic,1995,Female,0 to 16,1
19954086,SA,1995,Male,40 to 64,3
19954086,SA,1995,Male,40 to 64,3
19951494,NSW,1995,Female,40 to 64,4
19953182,Qld,1995,Female,65 to 74,1
19957044,NT,1995,Male,26 to 39,1
19953380,Qld,1995,Male,75 or older,1
19952282,Vic,1995,Male,75 or older,1
19954006,SA,1995,Male,75 or older,1
19954127,SA,1995,Male,75 or older,1
19952061,Vic,1995,Female,17 to 25,1
19953347,Qld,1995,Male,17 to 25,1
19951209,NSW,1995,Male,17 to 25,1
19954117,SA,1995,Male,26 to 39,1
19951013,NSW,1995,Male,26 to 39,1
19956038,Tas,1995,Male,26 to 39,1
19951475,NSW,1995,Male,26 to 39,1
19955020,WA,1995,Male,0 to 16,1
19956001,Tas,1995,Male,26 to 39,1
19955178,WA,1995,Male,65 to 74,1
19951399,NSW,1995,Male,17 to 25,1
19952021,Vic,1995,Male,17 to 25,1
19951450,NSW,1995,Male,17 to 25,1
19951547,NSW,1995,Male,75 or older,1
19954143,SA,1995,Female,17 to 25,1
19951219,NSW,1995,Male,17 to 25,1
19953147,Qld,1995,Male,17 to 25,1
19955081,WA,1995,Male,17 to 25,1
19955143,WA,1995,Male,17 to 25,1
19951212,NSW,1995,Female,17 to 25,1
19951378,NSW,1995,Male,17 to 25,1
19951316,NSW,1995,Female,17 to 25,1
19951329,NSW,1995,Female,17 to 25,1
19953394,Qld,1995,Male,17 to 25,1
19951260,NSW,1995,Male,17 to 25,1
19951405,NSW,1995,Male,17 to 25,1
19955194,WA,1995,Female,17 to 25,1
19953372,Qld,1995,Female,26 to 39,4
19951457,NSW,1995,Female,26 to 39,1
19951281,NSW,1995,Male,17 to 25,3
19956035,Tas,1995,Male,26 to 39,1
19953027,Qld,1995,Female,26 to 39,1
19953335,Qld,1995,Male,26 to 39,1
19953376,Qld,1995,Male,26 to 39,1
19953017,Qld,1995,Female,26 to 39,1
19955028,WA,1995,Male,40 to 64,1
19951502,NSW,1995,Male,40 to 64,1
19957022,NT,1995,Male,17 to 25,1
19953372,Qld,1995,Male,17 to 25,4
19953372,Qld,1995,Male,17 to 25,4
19953162,Qld,1995,Female,26 to 39,1
19952132,Vic,1995,Male,26 to 39,1
19953390,Qld,1995,Male,26 to 39,1
19953014,Qld,1995,Female,75 or older,1
19951474,NSW,1995,Female,75 or older,1
19956002,Tas,1995,Male,75 or older,1
19955157,WA,1995,Female,0 to 16,1
19955044,WA,1995,Female,17 to 25,2
19955044,WA,1995,Female,17 to 25,2
19951281,NSW,1995,Male,17 to 25,3
19951281,NSW,1995,Male,17 to 25,3
19952149,Vic,1995,Male,17 to 25,1
19954109,SA,1995,Male,17 to 25,1
19951331,NSW,1995,Female,17 to 25,1
19952165,Vic,1995,Male,17 to 25,1
19953228,Qld,1995,Male,26 to 39,1
19951076,NSW,1995,Male,40 to 64,1
19951094,NSW,1995,Female,40 to 64,1
19951083,NSW,1995,Male,40 to 64,1
19953023,Qld,1995,Male,40 to 64,1
19955192,WA,1995,Male,40 to 64,1
19955055,WA,1995,Male,40 to 64,1
19953135,Qld,1995,Male,65 to 74,1
19953168,Qld,1995,Male,65 to 74,1
19953362,Qld,1995,Male,65 to 74,1
19951418,NSW,1995,Male,65 to 74,1
19953109,Qld,1995,Female,75 or older,1
19955034,WA,1995,Female,75 or older,1
19951366,NSW,1995,Male,75 or older,1
